id,method,factors,nobs,bias_withC_L2,bias_withC_L6,bias_withC_La,bias_withC_L8,bias_withC_L12,bias_withC_Ti8.b,bias_withC_Ti12.b,bias_withC_C1,bias_withC_Errvar2,bias_withC_Errvar6
1040,DWLS,2,400,-10.11770624960276,-9.931380447817162,32.916774924363985,-2.7531123084181264,-11.840915731978171,-10.043372051147,-4.388007229940119,33.01653929083034,-11.072046284010277,-21.59267155288219
1041,DWLS,2,400,-1.831069363824378,-11.912100978459165,10.255083836257493,-3.022971946280137,2.304575636534338,-4.388007229940119,3.76082876612559,-10.620236050527662,-2.4335867985763837,-28.928102252235004
1042,DWLS,2,400,3.12363611989587,-5.5022661507716695,-2.8972539473440113,1.7868787738413716,0.327074400092664,-1.2533469508069301,4.38800722994013,-24.694472013293666,-15.881060089617216,-19.25137078045218
1043,DWLS,2,400,6.12090431304374,-4.444429758201492,26.43589146154049,4.472405665399249,-11.209823903679492,6.8986958972328205,9.413741432353639,16.554207835958344,-12.45402427297417,-16.016629209442343
1044,DWLS,2,400,2.1640031619045015,-0.6299514386101657,-9.368285090599503,2.502715602889116,5.040934332579665,-0.6266611701750471,-1.2533469508069301,18.92989108071001,-14.073593624786659,-2.8474459097232834
1045,DWLS,2,400,1.087014860799873,-1.762106778928833,4.524804147855499,-1.7696386726361313,-3.3835127137561614,7.52698620998299,1.2533469508069301,-8.83538826100133,-9.950054181956103,-11.583441938788596
1046,DWLS,2,400,2.0225652534558716,4.267933583991672,14.963388562027987,-2.7001515174672615,-2.944992997194159,-8.78448378958717,-8.78448378958718,4.863178383770669,13.549342159133895,-23.18503181629625
1047,DWLS,2,400,13.454846397016995,8.900850700616674,11.771275755740994,-0.2291745256237515,2.4054047132951637,8.78448378958715,-3.76082876612559,16.40787530278067,-11.985075314446105,-23.085361419083757
1048,DWLS,2,400,-2.4905089375501372,1.1429449203216684,-39.879303218783,-0.14243949866150907,1.7937887002138313,-5.01535834647337,-6.8986958972328,-2.698412839094999,0.8794768001383408,-30.019915257803593
1049,DWLS,2,400,2.1627644809017466,-2.5925929824633376,4.106835318805999,-2.7830609349856346,-4.843349745888164,-3.1337982021426596,-5.01535834647337,-34.980836275776,-17.17299228384917,-26.432054342364374
1050,DWLS,2,400,1.2907232143864884,-3.420122044118494,24.69860736938749,-1.944881055218256,-18.42002258197816,3.1337982021426702,1.2533469508069301,-10.847034190234325,1.0226161713222197,-24.937870828180163
1051,DWLS,2,400,9.93776076172162,-4.396003789669996,28.173707827979484,2.2303671146053636,-0.9491737519233268,1.88008195911875,-1.88008195911875,13.727066237430346,-14.792733754645267,-8.532901628692663
1052,DWLS,2,400,-0.5287798395223753,0.6137396003616699,5.104382671690999,1.144527734941489,-11.626528467877502,-2.50689082587111,3.76082876612559,-12.494695329421324,10.795634856144169,-16.005004134401098
1053,DWLS,2,400,1.7621310942354946,14.174842924764508,-53.1575317150082,0.1799461702987476,-0.6421567395854904,-3.76082876612559,2.50689082587111,16.289522312168664,-9.535859465002492,-27.42556169271969
1054,DWLS,2,400,-6.621628129263632,8.593176073300345,-10.639539247744509,-1.6768799373495096,4.186530221097994,-5.01535834647337,2.50689082587111,-6.905702516535661,4.343253594104174,-24.502512342016878
1055,DWLS,2,400,2.315651399760241,-6.7765582824079935,31.171837884631987,2.099400067977,8.860622263288507,2.50689082587111,10.043372051147,-20.821480114450335,-6.132526254475557,-15.127591765958757
1056,DWLS,2,400,-5.307465676440512,5.435214889201845,-13.321782768593,-3.095870384332511,-1.6737370753724945,5.01535834647337,9.41374143235366,-18.72155940327533,15.350082606862225,-16.99340413317407
1057,DWLS,2,400,6.489626590498995,5.584373905959172,8.45220154141399,-1.900362052851129,0.29882140490467,3.13379820214265,-1.2533469508069301,24.294739663257996,16.10887940086167,-22.84122992854875
1058,DWLS,2,400,7.639984197888874,3.402024531322175,-2.2494829628870034,2.5679477754369935,5.911990371405162,-6.8986958972328,0,-5.998061781270325,-0.6237082552830453,-11.527393046292973
1059,DWLS,2,400,4.093702342375993,5.666448598525831,-31.523037797250502,3.1420555035158726,3.3603455445508357,-11.3038540644565,-6.89869589723279,-7.424035445822005,-9.116083914086667,-25.61341475495328
1060,DWLS,2,400,0.1083244024078639,-3.1560806596604984,-19.192339532812007,-1.4869878721152503,-12.822714028150662,1.2533469508069301,13.8304207961405,-7.286888144917329,-16.018799177105546,-12.64674156523829
1061,DWLS,2,400,13.1881800487995,16.433694012695177,-51.63760333257385,0.994658453752989,12.533217416156836,-8.78448378958718,-15.096921549677699,30.59418341585067,-19.370409682184725,-3.303812918847033
1062,DWLS,2,400,14.019942421158365,5.599415486282511,-60.576605380717496,0.8276987826313642,5.769474681832162,-2.50689082587111,-6.27067779432138,-5.9996812026196595,-2.2486843476305576,-9.798579115610321
1063,DWLS,2,400,8.016390687031,10.115170547844999,16.673347249323996,-2.8602752273035046,4.383882802699672,-6.89869589723279,-0.6266611701750471,-5.322937405341992,-10.752918306686386,-13.807506356407032
1064,DWLS,2,400,-2.008544726229633,4.584194313038674,45.333133763220985,-2.3668314054980097,-1.8207954549474918,-2.50689082587111,-1.8800819591187699,17.22851611209068,-9.274050106740281,-27.440669817896097
1065,DWLS,2,400,-1.7105117278854998,-1.920706252517168,23.277901791732987,-0.861320479929012,-10.454850150895664,-4.388007229940119,-10.6734010799786,4.7219786046906655,2.737386105372506,-25.26119858187875
1066,DWLS,2,400,-10.848570129770877,-0.25491137157716376,-41.239021696928,4.585943899315367,5.049501493642676,5.01535834647337,-10.043372051147,19.447429198079664,12.40749784830834,-12.165133781956092
1067,DWLS,2,400,-1.8119882209996359,-8.65017810484416,3.3723674359949913,-1.1460049992711303,3.9036117176745044,-4.38800722994011,-3.76082876612559,-32.30674323443833,-19.9354788680825,-16.248425333245002
1068,DWLS,2,400,-0.2720785430012501,2.6514188131535055,-26.76423570963801,1.392572882717491,6.236486805700511,3.13379820214265,-2.50689082587111,11.36044971664833,-4.314960123004434,-16.978037434205312
1069,DWLS,2,400,-6.40335391709175,-11.376126707752158,3.50575031931899,-4.412683554902499,4.1546044626896705,5.01535834647337,-1.8800819591187699,-26.11473025187966,-9.550274087143604,-31.3143326648336
1070,DWLS,2,400,-5.580698911441001,3.9891901775038394,-13.962131934593502,0.1341519312649947,1.867388879292331,-6.27067779432138,1.88008195911875,-20.012792272589333,-1.3816274965849917,-21.389729619227975
1071,DWLS,2,400,-13.760114575314757,-6.994998021516671,-6.230198438138005,-7.883760781889376,5.039872394418666,-6.89869589723279,-7.52698620998298,0.557707496996666,-6.008016100428044,-7.645449791498278
1072,DWLS,2,400,0.4431978241932477,-0.0981269699574979,-16.659707044804005,-2.638561338708503,1.3861321091025078,0.626661170175046,-6.2706777943213705,1.553528570037007,0.025621197505281013,-23.800708898374225
1073,DWLS,2,400,0.10265877577399218,-0.16301046384716486,-12.427899140710505,5.202602633793241,-4.379783304565992,-1.2533469508069301,0,14.73265107115801,-8.756851442739718,-29.31814492651687
1074,DWLS,2,400,-0.9572943809313811,3.7986244436489978,7.703603082900995,1.5124235309256218,-1.190923668632493,1.88008195911878,-6.8986958972328,3.2267620029853283,-5.925087428656942,-26.801515552272654
1075,DWLS,2,400,-7.836010325595125,-8.141896417518002,16.660918550605487,2.2883479508581246,14.987310912425,-0.6266611701750471,6.27067779432138,23.64307884092067,0.8031238022891685,-21.837359362668913
1076,DWLS,2,400,-2.1148421530873818,0.18477746260133396,15.150077839449494,2.7953817271272468,-9.931673172728992,-8.15557379307185,-2.50689082587111,14.76805561427867,3.1085122165533385,-17.734119630436872
1077,DWLS,2,400,9.446028310332865,4.3207910767821645,-14.009973840864012,3.9204395316227436,5.633931586267997,0.626661170175034,1.2533469508069301,8.16012959695267,-16.378303212697215,-12.253035578184065
1078,DWLS,2,400,-13.87037531931,12.648272885749343,-47.1520382428605,-0.6589051696702514,4.031228416219667,-3.11295409092447e-16,3.76082876612559,11.479279145876006,24.801313879828893,-11.062436983481257
1079,DWLS,2,400,-6.660886865418006,-11.524063544998501,20.71092804565,-0.8593354027732619,5.577203007350836,1.2533469508069301,7.52698620998299,13.88795187925133,3.874308974678057,-13.128433920262026
1080,DWLS,2,400,-0.06252339004425567,-5.400014265505164,16.44690503757999,-5.549332513088631,4.818385215235495,11.3038540644565,1.2533469508069301,30.017667980058672,6.526096513115556,-16.624857284597663
1081,DWLS,2,400,8.870821447231863,15.244629660146003,-12.552463858155505,2.5128518417816132,1.4811698738694998,7.52698620998299,-1.8800819591187699,12.633702166847005,-8.546259207489717,-20.430818403986244
1082,DWLS,2,400,2.4631749861153684,10.205745766236674,-5.6314603356655,1.8234633104017433,-8.379038108082494,10.043372051147,-0.6266611701750471,-11.211136018470329,11.596772648912504,-20.560170742308596
1083,DWLS,2,400,4.19259536658824,-7.0967685437755,31.090727049033983,-3.8197586687173795,8.994121326007502,0.626661170175061,-3.13379820214265,52.322321231960345,-6.191156756134158,-15.0575653780936
1084,DWLS,2,400,-3.6163934391471306,-2.3477377544836586,-22.6622134913025,-1.0116452355536238,2.2219507011933355,-7.52698620998299,8.15557379307184,10.301688456788675,-9.003550485536943,-15.762141575347346
1085,DWLS,2,400,-3.5320921288255063,-5.091843531112658,-5.44344016966751,-3.2902300072700092,10.776934848837831,1.2533469508069301,-1.2533469508069301,14.01066657100301,-0.2731733039174992,-17.983427496298283
1086,DWLS,2,400,6.339530127103366,-8.969835134303828,-17.77827847711301,2.616824689256239,-8.161884337419655,9.41374143235365,6.27067779432138,-10.85902803696633,-7.704103289784439,-22.53453087482547
1087,DWLS,2,400,2.4667117528893723,-4.05905949655283,2.7953820278534964,-4.454749926213128,-13.166804454135669,-10.6734010799786,-5.64290691624739,-13.735088364652,-4.805770590638608,-22.073112862650003
1088,DWLS,2,400,-3.5462578822756248,-0.12799812870582333,0.7509137495444879,2.483281427445,5.452430366625165,8.15557379307184,7.52698620998299,-4.882801156393668,-9.676749258454159,-31.909639133846724
1089,DWLS,2,400,1.1375600206918746,-0.256911945495338,-30.66750591452201,1.3625867399373743,-10.243556114392668,8.15557379307184,2.5068908258711002,7.541180378976331,3.763317262603341,-12.6678929248864
1090,DWLS,2,400,-0.5098662477056315,-9.963507387223828,-1.5294803786540108,-2.026367249520253,-1.7889207280001689,8.15557379307184,0.626661170175034,15.17310003254167,4.670740077693895,-16.328345564489993
1091,DWLS,2,400,-3.399345157568762,-9.174652079708839,-1.2833521823400056,3.9035354534274895,-1.525937956304661,-4.388007229940119,-2.50689082587111,-6.958035608809662,15.944559295786942,-27.700606412722035
1092,DWLS,2,400,4.114866004209864,-1.2341374955458322,0.007190714595997627,-2.2385093411816244,2.2084077798801656,0.626661170175034,0.626661170175034,22.532856943071668,-12.813250170025272,-13.33515325171954
1093,DWLS,2,400,-7.376512224373258,7.041349109769168,4.351309603134498,-4.512501655850876,-10.705232501929656,2.50689082587111,1.2533469508069301,9.999495556827998,13.656799653261947,-32.95076464722438
1094,DWLS,2,400,-5.200425849147136,-4.703151259022506,13.8917514867265,5.081588398926002,2.5260842056054984,6.89869589723279,0.626661170175034,31.471217400965333,6.047827147328621,-18.588482987887815
1095,DWLS,2,400,-5.182030306052007,-3.347890138220992,-51.49315947550905,-0.18367016156288496,4.330160219685834,-5.64290691624741,2.50689082587111,-19.678271457090325,1.7163418769333385,-5.374345211675308
1096,DWLS,2,400,0.2586773727404901,-3.8344638026628353,10.42329747844349,-0.18964032500412564,6.174250044066336,1.25334695080694,10.043372051147,-13.977561551865323,7.508379742980555,-9.479977814578593
1097,DWLS,2,400,2.2110907130464956,-1.6677415360481693,5.173702615751494,2.474907101366747,1.5111525553620129,5.64290691624739,5.64290691624739,-22.661001665636995,-0.9670986750841579,-23.513671400293752
1098,DWLS,2,400,-3.965766775745255,-10.369200571342162,9.480448266531994,3.4886248395588626,10.032106336700172,-2.50689082587111,-10.043372051147,-4.330813330799987,10.784027551926954,-17.52515461350501
1099,DWLS,2,400,4.2687223794698745,-4.260428306822495,-14.328300567892999,-2.661287892727376,2.5755255028265074,1.2533469508069301,-3.1337982021426596,2.9867796210569972,-1.9443757268888806,-5.419399553835153
1100,DWLS,2,400,3.5974872045723694,-1.1760320927129975,4.165414941386489,-4.764958538998886,6.252392670031341,-5.01535834647337,-3.1337982021426596,-5.240741712643993,-18.970283217864445,-18.20606226721937
1101,DWLS,2,400,-1.1946408700556355,25.785776449451163,-93.39350404507371,1.7962682160706234,2.768787653220843,-7.52698620998299,-1.88008195911875,39.62102912992168,5.288850753104452,-12.752859155994376
1102,DWLS,2,400,-0.95795597481238,-4.1347517398261555,18.693156673812496,0.671801063692995,6.161452330714671,-0.6266611701750471,-2.50689082587111,26.781751102009665,3.4251058345797287,-26.88180805325297
1103,DWLS,2,400,-4.5044306083502486,11.280469018603839,-21.801957358289506,-0.0038184343966324308,-5.467193368774826,-5.01535834647337,-8.78448378958718,3.217478870370013,-7.6442930761802685,-26.498418500005627
1104,DWLS,2,400,6.511175923719248,2.4620384497998455,38.87257882237949,1.5565323791797425,6.205355430907666,1.2533469508069301,2.50689082587109,4.02395504346,-13.592408378847223,-28.69154797986563
1105,DWLS,2,400,-5.326801080740753,-14.59470399208766,-0.1948417411790082,-2.5116581626051238,11.11938329827833,-6.27067779432138,1.88008195911878,-22.895380497529327,-3.3566118961111022,-19.248478156042495
1106,DWLS,2,400,-4.703027691060374,11.354165530562677,-47.24227212713251,0.3855736800986165,1.3956325174571682,1.2533469508069301,-0.6266611701750471,-20.11148339286133,2.060474489688059,-11.262761881715155
1107,DWLS,2,400,-1.5290801111542547,3.412878818992345,-45.603337209559506,1.1273431429617427,-5.708826676073827,-1.8800819591187699,5.6429069162474,2.276755499903675,6.73915652693779,-11.316235497719848
1108,DWLS,2,400,9.142561306562866,2.824446970448998,21.305462029865495,8.233665873846622,7.84668790066717,-0.6266611701750471,-6.27067779432138,-0.5508298260093285,-21.094352901477766,-12.10230610173453
1109,DWLS,2,400,-3.4629513514205095,-13.467738331804666,31.879594450135997,-0.4814505384096307,-1.624279603701003,5.64290691624739,1.2533469508069301,13.25686449363267,-8.648686644790276,-8.816052145520624
1110,DWLS,2,400,-9.340149794559007,-12.690310222524168,-2.2991236613305044,-4.856697665054879,-16.090057594773,4.38800722994011,0,-14.40049954512666,17.517644740307777,-14.731063121598432
1111,DWLS,2,400,-0.4839301003975033,11.058995176079833,7.222798434363492,5.668512132315118,-8.492759969813173,11.3038540644565,4.38800722994013,4.493834197481005,-3.383701343952772,-14.02572168329187
1112,DWLS,2,400,6.9769811075545,6.2261067287905005,-9.309045155951504,-4.004511461644627,7.770393643898663,10.043372051147,5.01535834647337,35.41727147035667,-4.965192892125837,-11.245941225559996
1113,DWLS,2,400,1.118282929943995,10.564367143114337,-2.4649989677805046,0.5859803846526151,0.8476502077415053,2.50689082587111,-11.3038540644565,9.902523481106003,-2.1604584984113844,-20.868737273681095
1114,DWLS,2,400,6.190247100516369,2.675801153096846,8.3124396828735,-0.18095163954387483,6.233880525345829,2.50689082587111,10.043372051147,-25.839179759114995,-8.83242817395417,-17.933929929454216
1115,DWLS,2,400,1.0706162382217443,-2.8525302154219965,16.148049665743,-0.10398474706375949,4.694507434968336,8.78448378958715,7.52698620998299,-23.508720437153336,-3.839431314848331,-22.74346929806531
1116,DWLS,2,400,-3.7141143706113793,-3.1167116375404964,-11.213059987609505,4.847521287827742,-13.28850844728134,10.043372051147,5.64290691624739,29.452001559723662,-1.4058801647974981,-26.640164879528438
1117,DWLS,2,400,1.7621617160684944,2.5757659993266664,-15.435244644960502,2.739583546550489,-3.0281098606693333,-6.89869589723279,-6.27067779432138,6.697744191024999,-2.0919431819666703,-29.840345350961567
1118,DWLS,2,400,5.271288491234621,-2.1216198098539993,40.31633369537449,2.9730599635378745,-4.11742329403649,-11.9347566692275,3.13379820214265,-38.80660800398266,-16.629836614711117,-24.63455723195281
1119,DWLS,2,400,-5.33646937454138,-14.623137052222996,13.359904964575994,-2.4812928819783755,14.312256129125178,-5.64290691624739,0.626661170175034,13.696549951142334,-10.912268270239716,-19.34064509738126
1120,DWLS,2,400,-4.892182970339262,-1.3189282651711598,18.353567562927996,4.086769936480744,8.65533480532684,-1.2533469508069301,3.76082876612559,-17.50923625243833,14.779354669087782,-18.022871025343434
1121,DWLS,2,400,-3.2709148789998865,-9.379537083837672,20.609161648544998,-2.6851635566868817,-13.871406950620834,0.626661170175037,-6.27067779432138,-22.876958539347996,7.092853593987786,-14.459777663119212
1122,DWLS,2,400,-0.541737322976632,7.6457812228935,-26.6733059180735,3.3567271351194887,2.4605732282686663,0.626661170175046,6.8986958972328205,-0.9883095888189957,-2.939787000614998,-14.287584582163907
1123,DWLS,2,400,-2.3790941060623796,-0.9964416561771643,-45.1778731852835,-1.4102236963968866,5.514065462221662,-3.1337982021426596,-0.6266611701750471,-2.29740536751033,-4.9166438294691615,-21.04334799947953
1124,DWLS,2,400,6.407460379311988,1.7775972289343356,37.884242337653504,-4.564793219196506,-4.79133594659766,-8.89761288754804e-16,-5.01535834647336,-2.185035802397669,10.090293641455277,-10.304646444025625
1125,DWLS,2,400,-5.9549310780296345,-16.504788947307336,-1.5470883634110115,-2.3023284009416334,-11.492827519923829,-2.50689082587111,-6.27067779432138,-7.07167672236266,-0.22567026444611504,-14.30946921449204
1126,DWLS,2,400,5.084479354590374,7.0517412318476715,-10.537121125606507,-0.45147979406474914,0.4540755407496655,-3.76082876612559,5.64290691624739,-14.302413971811998,5.141219679165279,-19.51581527994328
1127,DWLS,2,400,2.9637883836448746,-1.4135060973946567,2.368115330136991,5.517641130548992,-1.9631959086866546,0,3.1337982021426702,-22.144002495576327,12.735031831769996,-20.650183967758586
1128,DWLS,2,400,-3.407833918207634,6.070963367705167,14.077945382827,6.143917291285744,12.647360816669007,-5.01535834647335,-3.76082876612559,34.79566781675001,30.493243289299727,-13.007013938600934
1129,DWLS,2,400,2.327858983363615,-16.06026468119167,52.400617240236,0.8429602967412464,-1.6340769312369978,-4.388007229940119,6.89869589723279,30.076339350259996,4.370295937060836,-17.336193707187338
1130,DWLS,2,400,-1.2163570454327561,-1.8521018200684896,-1.9160160041525043,4.883547293771995,0.7116283694700114,-7.52698620998299,-0.6266611701750471,-37.24979946173333,-5.231968503903605,-21.219645408117813
1131,DWLS,2,400,-4.868679172365886,5.520350604137008,7.819106280120488,-9.556025925454126,-11.249161220483158,5.64290691624739,0.626661170175061,5.059845849891998,9.148365185498333,-16.568935940693592
1132,DWLS,2,400,7.21163862379362,-12.501171870128003,18.40267127849199,-3.387805952017875,-1.3452403009195,-8.78448378958717,4.38800722994011,33.00926790702567,-2.064682274769445,-7.870966376623753
1133,DWLS,2,400,-0.864605278742131,-2.8566416735121654,-11.372455444770003,3.7894742417499963,4.680283816564676,-7.52698620998299,-5.01535834647337,34.53218641405768,11.125041098714455,-11.349272329478286
1134,DWLS,2,400,6.1880516542826145,-7.373529998576989,26.83337089291149,3.8756878711654896,4.453006107856502,-4.388007229940119,-6.27067779432138,14.82537021081067,-8.461573301115557,-15.13506599058313
1135,DWLS,2,400,-3.8306873532246293,-0.2679992286575006,-3.5509994559395075,-1.6681738433900057,-11.644948874464156,-2.50689082587111,-10.043372051147,3.5064344278726662,-6.750742457017498,-18.976121207878897
1136,DWLS,2,400,-6.464686728967134,-5.282203654665326,9.284548203278995,4.077464066322742,15.172349223590341,-2.50689082587111,9.413741432353639,21.034144329472333,-2.6122995811188785,-10.710102340420937
1137,DWLS,2,400,0.12263776850698904,0.12616449013051295,1.750647363394489,-4.868188838075382,-13.62851483141316,5.01535834647337,0.626661170175034,-24.369052849362,-5.619999531897491,-17.388493161448277
1138,DWLS,2,400,-6.321234317927623,1.9539006617953307,3.79440437612949,0.9183489377942444,0.6259494697253287,-1.2533469508069301,-0.6266611701750471,-17.674495848494335,14.813583779557785,-14.927621838006724
1139,DWLS,2,400,-1.442333314383884,-6.758948924103835,-26.92878183432901,1.6348535081718714,4.063579586368346,-0.6266611701750471,10.043372051147,-32.53687860255,8.16890801525945,-18.80743282440485
1140,DWLS,2,400,-4.806283704061761,-9.257093834607655,38.539967311122496,3.6458271076117432,6.373790899808496,-6.8986958972328,-15.7310684610171,24.54405285412033,18.09731283743223,-10.690780460365316
1141,DWLS,2,400,-7.883211083395874,-7.031837863890833,-31.24216173484351,-1.5879337570968848,2.7311670790685083,3.76082876612559,-4.38800722994011,8.641806098007336,-0.03426583506109989,-14.49278496863984
1142,DWLS,2,400,-5.584944239785755,8.379223535810997,-5.358718727814502,3.309374320882366,-6.758265394369671,15.096921549677699,5.01535834647337,-17.476803596875666,7.583813094811391,-27.119566565061877
1143,DWLS,2,400,0.2689546073798704,-0.6841144536473369,4.069783204933494,-4.959008625692373,-4.522405602458664,1.2533469508069301,5.64290691624739,12.982831616108676,-1.8585872511755568,-24.58845778921203
1144,DWLS,2,400,-4.456234386753258,-17.340716319662164,-33.0440843508,0.366294656251126,0.5440845376733321,5.01535834647337,0.626661170175034,21.749527590445002,-8.358405293887502,-8.730105628485477
1145,DWLS,2,400,-8.705656926415257,-3.9261237900296564,13.072686236606499,2.5928383129233676,-6.024292215414655,-6.27067779432138,-13.8304207961404,11.818150941574345,8.166157899417499,-18.671422411788445
1146,DWLS,2,400,-6.982756634162756,-12.192872127631501,1.5013601255294966,2.707135220996748,1.9230603547598462,0.626661170175061,-2.50689082587111,14.452519200490343,9.09433328326389,-15.465248987900932
1147,DWLS,2,400,-7.276832441715883,-9.979371434255166,35.950417134268996,2.1068147288429984,2.962905480348166,-0.6266611701750471,1.2533469508069301,4.792515618763335,8.851320577743332,-19.62153549356376
1148,DWLS,2,400,-12.47984469234975,-4.3340678313048375,-36.688736264521,-3.986802195096131,6.017441356020337,-2.50689082587111,1.2533469508069301,9.028803476130665,3.3212206545980534,-10.288303934455623
1149,DWLS,2,400,-13.653589088493511,-12.942939232990835,-12.335194729817006,7.1768188496537375,-0.5609259467848257,-11.3038540644565,-3.76082876612559,-5.833646826678659,-0.7462589148502724,-18.16005411578484
1150,DWLS,2,400,-7.696937718768379,-18.191840190631662,6.628212290271995,-1.7683334192912514,-4.632539006482491,5.64290691624739,4.38800722994013,-18.93290760340299,-5.632101490554446,-14.569758087744841
1151,DWLS,2,400,1.2740286976217485,-1.3071572455033247,35.8883935863345,1.3931693413012507,-1.7666445310006718,5.64290691624739,-1.2533469508069301,-4.9621321089313355,15.742264629860008,-16.18538878826672
1152,DWLS,2,400,1.5562860096861169,1.1616896236706735,27.83364705758598,-2.9192264765402487,4.188166093367678,-11.3038540644565,-8.15557379307184,17.887132487686014,-8.19112865501055,-15.531567617773131
1153,DWLS,2,400,-2.256653898437502,-3.8745023659880014,27.353249378705506,1.2908077968567384,11.687735522384667,-11.3038540644565,-5.64290691624741,3.3957929645896763,-4.361834566255835,-24.93175032557031
1154,DWLS,2,400,-1.3035592876221302,2.7961312026485072,-2.361302174058,-2.252098358049126,5.979206619961172,-7.52698620998298,-8.78448378958717,-25.856864677264664,11.104716156460283,-17.660024220423757
1155,DWLS,2,400,-4.162467619775762,-13.187793941962827,34.441538807192,-1.0810220847292524,4.162761688679333,6.8986958972328205,5.01535834647335,2.693398041875665,-14.080927044472503,-21.514486833072496
1156,DWLS,2,400,2.059218723462,4.545727054244663,-4.8758224123835046,-6.118557981975761,-2.2843497779026687,6.27067779432138,0.626661170175061,-8.949464338367667,10.904198191376388,-19.573523889421725
1157,DWLS,2,400,-4.830026592421127,3.6483907012604955,-9.322227969543503,3.848393785823745,5.022629379685506,-1.8800819591187699,-10.043372051147,17.56720062035233,1.0643898664919482,-19.00814020175062
1158,DWLS,2,400,-7.881159499920631,-6.584162144060324,2.0916341818124904,-2.014822113687878,0.44873488012416496,4.388007229940119,9.413741432353639,14.017376827068329,0.5049127124911087,-13.077396294885938
1159,DWLS,2,400,7.056629812963372,-11.626552453188499,-37.593896954756,3.060666727041625,-3.875139515879996,-2.50689082587111,-2.50689082587111,-25.797483753638993,7.115565998073895,-11.568401964582032
1160,DWLS,2,400,3.3406286126454883,-10.845200156141821,18.73140572679549,-0.1096226913132603,3.9552935501478426,-3.1337982021426596,4.38800722994011,27.989080762704678,-2.272016450846379,-13.337856134132025
1161,DWLS,2,400,0.9961262180984976,5.299768015191663,23.389660449292997,-4.32006939743701,9.853359496279172,4.388007229940119,3.76082876612559,13.467649773863666,6.959210684286122,-35.35584618966843
1162,DWLS,2,400,0.47607780279675105,-8.621076311747004,-13.35352957602201,2.632547555646625,11.252548626518996,3.76082876612559,5.01535834647337,7.704690537418346,-4.644841286583336,-22.948788206340158
1163,DWLS,2,400,-1.7735242464390066,-0.8406192581168297,1.3100903951024923,1.5706188886549928,-10.616490770633666,2.50689082587109,7.52698620998299,0.04379032201634603,-4.572910613081392,-8.723892288973433
1164,DWLS,2,400,3.8628760981034986,-10.800213017506666,59.55994624175348,2.3043570823639974,-0.11851091163567196,-10.6734010799786,-1.2533469508069301,18.551332689742665,3.579957178905,-23.38758579592844
1165,DWLS,2,400,-2.4836581949806287,1.6627990731920006,-16.574985414533007,2.2095149320161127,-0.5143615998874917,1.88008195911878,-5.64290691624741,-37.657113143097334,-5.727083334598883,-18.771870325195465
1166,DWLS,2,400,-9.273638908690373,-0.26207403105366067,28.44158232857799,0.9628897158344973,-9.224824895134839,5.01535834647337,0.626661170175038,-21.762206022374,14.041058242213623,-24.79423736955563
1167,DWLS,2,400,0.09496185596649664,21.105996705473846,-70.23092860940065,-2.1928592126568835,-9.275441495917155,4.38800722994011,1.2533469508069301,-7.476809760813996,-2.819998717473892,-38.82721640430453
1168,DWLS,2,400,-10.402001848638376,-8.305163305124339,-19.775420593316507,0.5539850408678715,9.897364108206334,-2.50689082587111,0.626661170175061,-6.284835338270327,-14.546321547328613,-3.5342317354829755
1169,DWLS,2,400,1.4928467164969927,5.203384265471012,-18.627554213186002,1.8118482298223744,-1.790635472074161,-5.01535834647337,5.01535834647337,20.512384617748996,-13.79432840774777,-15.312813734467188
1170,DWLS,2,400,-4.72032664259113,-0.719035209109505,31.299411035368486,-5.2769147896933735,-8.683880935745163,5.64290691624739,-1.2533469508069301,-1.7697139865910003,7.558229106535003,-15.90971188925516
1171,DWLS,2,400,3.610242881200751,8.35157430247067,-20.7531811316205,1.1788458409087432,2.008071814888509,-5.01535834647336,-2.50689082587111,6.656180365908668,-4.294184269072774,-13.22071812502157
1172,DWLS,2,400,-10.963787804011888,-17.824327890292498,19.056228436883497,-4.210839332361882,-4.760805471011672,-8.15557379307184,-5.64290691624739,-2.498331220249321,-9.034887535835276,-13.722626912710933
1173,DWLS,2,400,-8.417006375779135,-11.788426382650838,38.95429896828098,3.3154038168502487,6.490507098314502,-8.15557379307184,5.01535834647337,24.597327741554338,5.640640303958062,-17.197714827655155
1174,DWLS,2,400,7.98524151574237,12.01983705463868,19.617219799727998,-0.5356854414825113,11.02226218099933,4.38800722994013,5.01535834647337,-5.403075761799658,-1.3431621672724887,-25.866065798308753
1175,DWLS,2,400,4.828021281160874,-13.807715157057663,-28.39493381959,-1.7892023460115007,-13.626042454288667,9.413741432353639,-1.2533469508069301,-17.463053837923,6.037574886485563,-13.986554790031725
1176,DWLS,2,400,-0.3738889467900103,-4.023196877873336,-17.6261765834565,-0.5308005094241258,6.529358752261332,-0.6266611701750471,-6.27067779432138,-1.2622165736733324,0.6630340567688927,-12.528674010117339
1177,DWLS,2,400,-6.1266756820743815,5.8804064948421715,-18.165551966023997,0.08963614026362421,5.359858279169997,1.2533469508069301,-7.52698620998298,34.94586744078268,12.505605294755831,-18.89115596859876
1178,DWLS,2,400,13.856541066673126,10.473697934399006,12.819411598106997,6.998286223327862,6.042654117879835,6.27067779432138,-4.388007229940119,37.04653497424167,-12.565780951564157,-21.013490487098597
